Trope,Action,Adult,Adventure,Animation,Biography,Comedy,Crime,Documentary,Drama,Family,Fantasy,Film-Noir,Game-Show,History,Horror,Music,Musical,Mystery,News,Romance,Sci-Fi,Short,Sport,Thriller,War,Western,\N
DefensiveFeintTrap,0.7857142857142857,0.0,0.35714285714285715,0.0,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.0,0.42857142857142855,0.0,0.0,0.0,0.0,0.14285714285714285,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.35714285714285715,0.0,0.0,0.07142857142857142,0.07142857142857142,0.0,0.0
DefensiveWhat,0.625,0.0,0.5,0.0,0.0,0.375,0.125,0.0,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.125,0.25,0.0,0.0,0.125,0.0,0.0,0.0
DefiantCaptive,0.5,0.0,0.375,0.0,0.0,0.3125,0.1875,0.0625,0.25,0.0625,0.1875,0.0,0.0,0.0625,0.0625,0.0,0.0,0.125,0.0,0.0,0.125,0.0625,0.0,0.1875,0.0,0.0625,0.0
DefiantStoneThrow,0.16666666666666666,0.0,0.16666666666666666,0.0,0.0,0.3333333333333333,0.0,0.0,0.8333333333333334,0.16666666666666666,0.16666666666666666,0.0,0.0,0.3333333333333333,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.16666666666666666,0.0,0.0
DefiantToTheEnd,0.5203252032520326,0.0,0.4065040650406504,0.0,0.06504065040650407,0.11382113821138211,0.17073170731707318,0.008130081300813009,0.35772357723577236,0.024390243902439025,0.10569105691056911,0.008130081300813009,0.0,0.10569105691056911,0.1951219512195122,0.0,0.008130081300813009,0.04065040650406504,0.0,0.04065040650406504,0.21951219512195122,0.016260162601626018,0.008130081300813009,0.21951219512195122,0.07317073170731707,0.032520325203252036,0.0
Defictionalisation,0.6666666666666666,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0
Defictionalization,0.15789473684210525,0.0,0.21052631578947367,0.0,0.0,0.5789473684210527,0.0,0.05263157894736842,0.3157894736842105,0.15789473684210525,0.21052631578947367,0.0,0.0,0.05263157894736842,0.15789473684210525,0.10526315789473684,0.05263157894736842,0.10526315789473684,0.0,0.05263157894736842,0.10526315789473684,0.0,0.0,0.05263157894736842,0.10526315789473684,0.0,0.0
Defictionalized,0.6666666666666666,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0
Defied,0.4,0.0,0.3,0.0,0.05,0.3,0.25,0.05,0.55,0.05,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.1,0.1,0.05,0.05,0.1,0.05,0.05,0.0
DefiedTrope,0.45871559633027525,0.0,0.3486238532110092,0.009174311926605505,0.027522935779816515,0.3394495412844037,0.1834862385321101,0.01834862385321101,0.3577981651376147,0.05504587155963303,0.11009174311926606,0.0,0.0,0.03669724770642202,0.06422018348623854,0.03669724770642202,0.009174311926605505,0.01834862385321101,0.0,0.11009174311926606,0.1834862385321101,0.009174311926605505,0.01834862385321101,0.21100917431192662,0.027522935779816515,0.009174311926605505,0.0
Defiedtrope,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
DefiledForever,0.1111111111111111,0.0,0.1388888888888889,0.0,0.027777777777777776,0.16666666666666666,0.25,0.0,0.8611111111111112,0.0,0.08333333333333333,0.0,0.0,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.027777777777777776,0.1111111111111111,0.05555555555555555,0.0
DefinitelyJustACold,0.2,0.0,0.0,0.0,0.2,0.2,0.2,0.0,0.6,0.2,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0
DeflectorShield,0.8333333333333334,0.0,0.6666666666666666,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,0.0
DeflectorShields,0.875,0.0,0.7916666666666666,0.0,0.0,0.125,0.0,0.0,0.125,0.041666666666666664,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041666666666666664,0.625,0.041666666666666664,0.0,0.08333333333333333,0.0,0.0,0.0
DefrostingIceKing,0.3125,0.0,0.25,0.0,0.0625,0.5,0.125,0.0,0.5625,0.375,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,0.125,0.25,0.0,0.0,0.0,0.0,0.0,0.0
DefrostingIceQueen,0.20588235294117646,0.0,0.2696078431372549,0.014705882352941176,0.05392156862745098,0.5049019607843137,0.07352941176470588,0.0,0.44607843137254904,0.17647058823529413,0.09313725490196079,0.00980392156862745,0.0,0.04411764705882353,0.05392156862745098,0.014705882352941176,0.03431372549019608,0.06372549019607843,0.0,0.29901960784313725,0.06862745098039216,0.00980392156862745,0.014705882352941176,0.08333333333333333,0.014705882352941176,0.00980392156862745,0.0
DefrostingTheIceQueen,0.2,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.8,0.0,0.4,0.0,0.0,0.0,0.4,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0
DefusingTheTykeBomb,0.3333333333333333,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0
DegradedBoss,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0
Dehumanization,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.14285714285714285,0.0,0.42857142857142855,0.0,0.0,0.0,0.0,0.14285714285714285,0.2857142857142857,0.14285714285714285,0.0,0.14285714285714285,0.0,0.0,0.14285714285714285,0.0,0.0,0.42857142857142855,0.0,0.0,0.0
DeityOfHumanOrigin,1.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0
DejaVu,0.2857142857142857,0.0,0.2857142857142857,0.0,0.0,0.14285714285714285,0.14285714285714285,0.0,0.2857142857142857,0.14285714285714285,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.2857142857142857,0.0,0.0,0.7142857142857143,0.0,0.0,0.14285714285714285,0.0,0.0,0.0
DelayedCasuality,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
DelayedCausality,0.6666666666666666,0.0,0.6666666666666666,0.0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0
DelayedExplosion,0.5714285714285714,0.0,0.2857142857142857,0.0,0.0,0.42857142857142855,0.2857142857142857,0.0,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.14285714285714285,0.14285714285714285,0.0,0.0
DelayedNarratorIntroduction,0.16666666666666666,0.0,0.16666666666666666,0.0,0.16666666666666666,0.3333333333333333,0.0,0.0,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.3333333333333333,0.0
DelayedOhCrap,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.4,0.2,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0
DelayedRippleEffect,0.4444444444444444,0.0,0.3333333333333333,0.0,0.0,0.4444444444444444,0.2222222222222222,0.0,0.3333333333333333,0.0,0.1111111111111111,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.2222222222222222,0.0,0.1111111111111111,0.4444444444444444,0.0,0.0,0.1111111111111111,0.0,0.0,0.0
DelayedSafetyFeature,0.5,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
DelayedWire,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.6666666666666666,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DelayingAction,0.5,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
DelayingTheRescue,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0
DelegationRelay,0.0,0.0,0.375,0.0,0.0,0.75,0.0,0.0,0.125,0.25,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.375,0.0,0.0,0.0,0.125,0.125,0.0
DeletedRole,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.25,0.0,0.0,0.0,0.5,0.0,0.0,0.25,0.0,0.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0
DeletedScene,0.4368932038834951,0.0,0.3883495145631068,0.038834951456310676,0.038834951456310676,0.34951456310679613,0.0970873786407767,0.0,0.34951456310679613,0.07766990291262135,0.14563106796116504,0.0,0.0,0.019417475728155338,0.13592233009708737,0.009708737864077669,0.02912621359223301,0.0970873786407767,0.0,0.02912621359223301,0.2524271844660194,0.0,0.009708737864077669,0.08737864077669903,0.009708737864077669,0.02912621359223301,0.0
DeletedScenes,0.2857142857142857,0.0,0.14285714285714285,0.0,0.0,0.5714285714285714,0.14285714285714285,0.0,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.0,0.0,0.14285714285714285,0.0,0.42857142857142855,0.14285714285714285,0.0,0.0,0.14285714285714285,0.0,0.0,0.0
DeliberateInjuryGambit,0.36363636363636365,0.0,0.7272727272727273,0.0,0.09090909090909091,0.2727272727272727,0.18181818181818182,0.0,0.36363636363636365,0.0,0.2727272727272727,0.0,0.0,0.0,0.09090909090909091,0.0,0.0,0.09090909090909091,0.0,0.0,0.2727272727272727,0.0,0.0,0.0,0.0,0.0,0.0
DeliberateMonochrome,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DeliberateValuesDissonance,0.13612565445026178,0.0,0.20418848167539266,0.010471204188481676,0.20418848167539266,0.29842931937172773,0.12041884816753927,0.0,0.6649214659685864,0.04712041884816754,0.08376963350785341,0.0,0.0,0.1099476439790576,0.08376963350785341,0.03664921465968586,0.02617801047120419,0.05759162303664921,0.0,0.11518324607329843,0.06806282722513089,0.005235602094240838,0.010471204188481676,0.05759162303664921,0.08900523560209424,0.05235602094240838,0.0
DeliberatelyBadExample,0.5714285714285714,0.0,0.14285714285714285,0.0,0.0,0.14285714285714285,0.42857142857142855,0.0,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.2857142857142857,0.0,0.14285714285714285,0.14285714285714285,0.0,0.0,0.2857142857142857,0.0,0.14285714285714285,0.0
DeliberatelyCuteChild,0.26666666666666666,0.0,0.2,0.0,0.0,0.26666666666666666,0.06666666666666667,0.0,0.4666666666666667,0.06666666666666667,0.0,0.0,0.0,0.06666666666666667,0.4666666666666667,0.0,0.0,0.13333333333333333,0.0,0.0,0.13333333333333333,0.0,0.0,0.26666666666666666,0.0,0.0,0.0
DeliberatelyDistressedDamsel,0.3333333333333333,0.0,0.6666666666666666,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0
DeliberatelyJumpingTheGun,0.625,0.0,0.5,0.0,0.125,0.25,0.125,0.0,0.25,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.25,0.25,0.0,0.0,0.375,0.0,0.0,0.0
DeliberatelyMonochrome,0.11013215859030837,0.004405286343612335,0.12334801762114538,0.013215859030837005,0.07048458149779736,0.31718061674008813,0.11894273127753303,0.030837004405286344,0.5462555066079295,0.03524229074889868,0.11013215859030837,0.013215859030837005,0.0,0.06167400881057269,0.16299559471365638,0.05286343612334802,0.02643171806167401,0.10572687224669604,0.0,0.12334801762114538,0.0881057268722467,0.039647577092511016,0.013215859030837005,0.11894273127753303,0.039647577092511016,0.01762114537444934,0.0
DeliberatelyTriggeringTheTrap,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Delinquent,0.5,0.0,0.16666666666666666,0.0,0.0,0.5,0.16666666666666666,0.0,0.3333333333333333,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.3333333333333333,0.0,0.16666666666666666,0.0,0.0,0.0,0.0
DelinquentHair,0.3333333333333333,0.0,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.3333333333333333,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.0,0.0,0.0,0.0
Delinquents,0.20588235294117646,0.0,0.11764705882352941,0.0,0.058823529411764705,0.4117647058823529,0.23529411764705882,0.0,0.5588235294117647,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.0,0.0,0.17647058823529413,0.0,0.029411764705882353,0.11764705882352941,0.0,0.029411764705882353,0.11764705882352941,0.029411764705882353,0.058823529411764705,0.08823529411764706,0.0,0.0,0.0
DeliriousMisidentification,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DeliverUsFromEvil,0.3333333333333333,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DeliveryGuy,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DeliveryGuyInfiltration,0.5882352941176471,0.0,0.29411764705882354,0.0,0.11764705882352941,0.35294117647058826,0.5294117647058824,0.058823529411764705,0.35294117647058826,0.0,0.0,0.0,0.0,0.0,0.0,0.058823529411764705,0.0,0.058823529411764705,0.0,0.0,0.0,0.0,0.0,0.29411764705882354,0.0,0.0,0.0
DeliveryStork,0.0,0.0,0.2,0.2,0.0,0.6,0.2,0.0,0.4,0.2,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.0
DelusionOfGrandeur,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DelusionsOfDoghood,0.25,0.0,0.0,0.25,0.0,0.5,0.5,0.0,0.25,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0
DelusionsOfEloquence,0.045454545454545456,0.0,0.18181818181818182,0.0,0.09090909090909091,0.5,0.3181818181818182,0.045454545454545456,0.4090909090909091,0.13636363636363635,0.045454545454545456,0.0,0.0,0.045454545454545456,0.09090909090909091,0.0,0.0,0.045454545454545456,0.0,0.045454545454545456,0.09090909090909091,0.0,0.0,0.18181818181818182,0.0,0.045454545454545456,0.0
DelusionsOfLocalGrandeur,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DemBones,0.30303030303030304,0.0,0.36363636363636365,0.0,0.0,0.5151515151515151,0.0,0.0,0.06060606060606061,0.21212121212121213,0.42424242424242425,0.0,0.0,0.0,0.42424242424242425,0.0,0.030303030303030304,0.09090909090909091,0.0,0.030303030303030304,0.06060606060606061,0.030303030303030304,0.0,0.06060606060606061,0.0,0.0,0.0
DemandOverload,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DemocracyIsBad,0.8333333333333334,0.0,0.6666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.0,0.3333333333333333,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0
DemocracyIsFlawed,0.25,0.0,0.5,0.0,0.0,0.25,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.5,0.0,0.0,0.0
DemolitionsExpert,0.5,0.0,0.2777777777777778,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.2777777777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05555555555555555,0.05555555555555555,0.0,0.0,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.0
DemonHead,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
DemonKingNobunaga,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
DemonLordsAndArchDevils,1.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DemonLordsAndArchdevils,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0
DemonOfHumanOrigin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.25,0.0,0.0,0.25,0.0,0.0,0.0
DemonSlayer,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DemonSlaying,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.8333333333333334,0.0,0.0,0.16666666666666666,0.0,0.16666666666666666,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0
DemonicDummy,0.07692307692307693,0.0,0.15384615384615385,0.07692307692307693,0.0,0.3076923076923077,0.0,0.0,0.3076923076923077,0.15384615384615385,0.3076923076923077,0.0,0.0,0.0,0.6153846153846154,0.0,0.0,0.15384615384615385,0.0,0.15384615384615385,0.0,0.0,0.0,0.07692307692307693,0.0,0.0,0.0
DemonicHeadShake,0.16666666666666666,0.0,0.16666666666666666,0.0,0.0,0.16666666666666666,0.0,0.0,0.3333333333333333,0.0,0.16666666666666666,0.0,0.0,0.0,0.8333333333333334,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0
DemonicInvaders,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
DemonicPossession,0.16176470588235295,0.0,0.08823529411764706,0.007352941176470588,0.007352941176470588,0.22058823529411764,0.014705882352941176,0.0,0.19852941176470587,0.029411764705882353,0.2647058823529412,0.0,0.0,0.007352941176470588,0.7426470588235294,0.007352941176470588,0.0,0.2647058823529412,0.0,0.022058823529411766,0.04411764705882353,0.022058823529411766,0.0,0.27941176470588236,0.0,0.007352941176470588,0.0
DemonicallyPossessed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Demonization,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.5,0.25,0.5,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DemotedMemories,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0
DemotedToDragon,0.625,0.0,0.5,0.0,0.0,0.3125,0.0625,0.0,0.125,0.125,0.1875,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.3125,0.0,0.0,0.0,0.0,0.0625,0.0
DemotedToExtra,0.3819444444444444,0.0,0.4513888888888889,0.027777777777777776,0.05555555555555555,0.3541666666666667,0.125,0.003472222222222222,0.3368055555555556,0.16319444444444445,0.1875,0.003472222222222222,0.0,0.034722222222222224,0.1076388888888889,0.017361111111111112,0.017361111111111112,0.0625,0.0,0.10069444444444445,0.1423611111111111,0.010416666666666666,0.010416666666666666,0.09027777777777778,0.013888888888888888,0.0,0.003472222222222222
Demythification,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
Demythtification,0.7142857142857143,0.0,0.5714285714285714,0.0,0.0,0.14285714285714285,0.14285714285714285,0.0,0.7142857142857143,0.0,0.14285714285714285,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DenOfIniquity,0.5,0.0,0.3333333333333333,0.0,0.0,0.16666666666666666,0.16666666666666666,0.08333333333333333,0.3333333333333333,0.0,0.25,0.0,0.0,0.0,0.16666666666666666,0.08333333333333333,0.0,0.08333333333333333,0.0,0.0,0.16666666666666666,0.08333333333333333,0.0,0.0,0.08333333333333333,0.0,0.0
DeniedFoodAsPunishment,0.13636363636363635,0.0,0.22727272727272727,0.045454545454545456,0.09090909090909091,0.2727272727272727,0.045454545454545456,0.0,0.5909090909090909,0.2727272727272727,0.18181818181818182,0.045454545454545456,0.0,0.045454545454545456,0.09090909090909091,0.0,0.0,0.045454545454545456,0.0,0.09090909090909091,0.045454545454545456,0.045454545454545456,0.0,0.13636363636363635,0.09090909090909091,0.0,0.0
DeniedParody,0.42857142857142855,0.0,0.14285714285714285,0.0,0.0,0.2857142857142857,0.2857142857142857,0.0,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.0,0.0,0.14285714285714285,0.0,0.0,0.14285714285714285,0.0,0.0,0.0
DennisRodman,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Denouement,0.36363636363636365,0.0,0.45454545454545453,0.0,0.0,0.45454545454545453,0.0,0.0,0.18181818181818182,0.0,0.0,0.09090909090909091,0.0,0.09090909090909091,0.09090909090909091,0.0,0.0,0.09090909090909091,0.0,0.09090909090909091,0.18181818181818182,0.0,0.0,0.09090909090909091,0.0,0.09090909090909091,0.0
DenouementEpisode,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DenserAndWackier,0.36764705882352944,0.0,0.4117647058823529,0.014705882352941176,0.014705882352941176,0.6176470588235294,0.14705882352941177,0.0,0.16176470588235295,0.10294117647058823,0.1323529411764706,0.0,0.0,0.0,0.23529411764705882,0.014705882352941176,0.014705882352941176,0.014705882352941176,0.0,0.04411764705882353,0.19117647058823528,0.029411764705882353,0.0,0.07352941176470588,0.0,0.0,0.0
DentedIron,0.6818181818181818,0.0,0.45454545454545453,0.0,0.045454545454545456,0.18181818181818182,0.18181818181818182,0.0,0.2727272727272727,0.045454545454545456,0.13636363636363635,0.0,0.0,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.2727272727272727,0.0,0.13636363636363635,0.2727272727272727,0.0,0.0,0.0
DenyingTheDeadParentsSins,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DepartmentOfChildDisservices,0.0,0.0,0.16666666666666666,0.041666666666666664,0.0,0.5,0.125,0.0,0.75,0.2916666666666667,0.0,0.0,0.0,0.0,0.125,0.08333333333333333,0.0,0.041666666666666664,0.0,0.125,0.041666666666666664,0.0,0.0,0.08333333333333333,0.0,0.0,0.0
DepartmentOfRedundancyDepartment,0.25668449197860965,0.0,0.22994652406417113,0.0106951871657754,0.0374331550802139,0.5614973262032086,0.1443850267379679,0.0106951871657754,0.2727272727272727,0.11229946524064172,0.12299465240641712,0.0,0.0,0.0213903743315508,0.13368983957219252,0.0427807486631016,0.058823529411764705,0.0748663101604278,0.0,0.11764705882352941,0.13903743315508021,0.0106951871657754,0.0213903743315508,0.09090909090909091,0.0213903743315508,0.0213903743315508,0.0
